BOOM,Fixed-wing,2P/S,Light,F,F,F,I,II,,RUTAN,202 Boomerang RUTAN,Boomerang,,,,,,,,,,,,,,,,,,,,,,,
BPAT,Fixed-wing,1P/S,Light,F,F,F,I,I,,R & B,Bearhawk Patrol,,,,,,,,,,,,,,,,,,,,,,,,
BPOD,Fixed-wing,4E/S,Light,F,F,F,I,III,,RUTAN,367 BiPod RUTAN,BiPod SCALED,367 BiPod SCALED,BiPod,,,,,,,,,,,,,,,,,,,,,
BR14,Fixed-wing,1P/S,Light,F,F,F,I,I,,BREGUET,14 Replica,,,,,,,,,,,,,,,,,,,,,,,,
BR54,Gyrocopter,1P/S,Light,F,F,F,I,I,,BARNETT,-BRC 540.00,,,,,,,,,,,,,,,,,,,,,,,,
BR60,Fixed-wing,1P/S,Light,F,F,F,I,I,,BRUMBY,600 BRUMBY,Brumby,,,,,,,,,,,,,,,,,,,,,,,
BR61,Fixed-wing,1P/S,Light,F,F,F,I,I,,BRUMBY,610 Evolution BRUMBY,Evolution,,,,,,,,,,,,,,,,,,,,,,,
BRAV,Fixed-wing,1P/S,Light,F,F,F,I,I,,TECNAM,Bravo TECNAM,P-2004 Bravo,,,,,,,,,,,,,,,,,,,,,,,
BRB2,Helicopter,1P/S,Light,F,F,F,I,I,,BRANTLY,B-2 BRANTLY-HYNES,B-2 HYNES,H-2 QINGDAO,B-2,,,,,,,,,,,,,,,,,,,,,
BREZ,Fixed-wing,1P/S,Light,F,F,F,I,I,,AEROSTYLE,Breezer BREEZER,Breezer,,,,,,,,,,,,,,,,,,,,,,,
BROU,Fixed-wing,1P/S,Light,F,F,F,I,I,,MAX HOLSTE,Broussard MAX HOLSTE,MH-1521 Broussard,,,,,,,,,,,,,,,,,,,,,,,
BS60,Fixed-wing,2T/S,Light,F,F,F,I,II,,BEECH-SFERMA,60 Marquis BEECH-SFERMA,Marquis,,,,,,,,,,,,,,,,,,,,,,,
BSTP,Helicopter,2T/S+,Medium,F,E,E,H,I,,BELL,214ST SuperTransport BELL,SuperTransport,,,,,,,,,,,,,,,,,,,,,,,
BSTR,Fixed-wing,1P/S,Light,F,F,F,I,I,,CUSTOM FLIGHT,Bright Star,,,,,,,,,,,,,,,,,,,,,,,,
BT36,Fixed-wing,1P/S,Light,F,F,F,I,I,,BEECH,Bonanza (A36TC/B36TC) RAYTHEON,B36TC Bonanza RAYTHEON,Bonanza (B36TC),,,,,,,,,,,,,,,,,,,,,,
BTUB,Fixed-wing,1P/S,Light,F,F,F,I,I,,KIMBREL,Dormoy Bathtub,,,,,,,,,,,,,,,,,,,,,,,,
BTX1,Fixed-wing,1J/S,Light,F,F,F,I,III,,BOEING,BTX-1,,,,,,,,,,,,,,,,,,,,,,,,
BU20,Fixed-wing,3P/S,Light,F,F,F,I,III,2,AIRCRAFT HYDRO-FORMING,Bushmaster 2000,,,,,,,,,,,,,,,,,,,,,,,,
BU31,Fixed-wing,1P/S,Light,F,F,F,I,I,,DORNIER,DoBü-131 Jungmann DORNIER,DoBü-131 Lerche DORNIER,DoBüAPM-131 Jungmann DORNIER,DoBü-R170 Jungmann DORNIER,Jungmann DORNIER,Lerche SSH,Jungmann SSH,T-131 Jungmann,,,,,,,,,,,,,,,,,
BU33,Fixed-wing,1P/S,Light,F,F,F,I,I,,BITZ,Bü-133 Jungmeister BITZ,Jungmeister BUCKER,Bü-133 Jungmeister BUCKER,Jungmeister BUCKER PRADO,Bü-133 Jungmeister BUCKER PRADO,Jungmeister CASA,1-133 DORNIER,DoBü-133 Jungmeister DORNIER,Jungmeister,,,,,,,,,,,,,,,,
BU81,Fixed-wing,1P/S,Light,F,F,F,I,I,,KADER,G-10 Aeropony KADER,Gomhouria SHADIN,Aeropony SHADIN,S-10 Aeropony ZLIN,C-106 ZLIN,C-206 ZLIN,C-6 ZLIN,Z-181 ZLIN,Z-182,,,,,,,,,,,,,,,,
BUC,Fixed-wing,2J/L,Medium,E,D,D,G,III,,HAWKER SIDDELEY,Buccaneer,,,,,,,,,,,,,,,,,,,,,,,,
BUCA,Fixed-wing,1P/S,Light,F,F,F,I,I,,ADVANCED AEROMARINE,Mallard ADVANCED AVIATION,Buccaneer ARNET PEREYRA,Buccaneer KEUTHAN,Buccaneer,,,,,,,,,,,,,,,,,,,,,
BULT,Fixed-wing,1P/S,Light,F,F,F,I,I,,BROKAW,BJ-520 Bullet BROKAW,Bullet,,,,,,,,,,,,,,,,,,,,,,,
BUSH,Fixed-wing,1P/S,Light,F,F,F,II,I,,RAINBOW SKYREACH,BushCat,,,,,,,,,,,,,,,,,,,,,,,,
BX2,Fixed-wing,1P/S,Light,F,F,F,I,I,,BRANDLI,BX-2 Cherry BRANDLI,Cherry,,,,,,,,,,,,,,,,,,,,,,,
CO2T,Fixed-wing,2T/S,Light,F,F,F,I,II,6,AJI,Turbo Star 402 CESSNA,402 (turbine) SCENIC,Turbo Star 402,,,,,,,,,,,,,,,,,,,,,,
C04T,Fixed-wing,2T/S,Light,F,F,F,I,II,4,CESSNA,404 (turbine) OMNI,404 Turbo Titan OMNI,Turbo Titan,,,,,,,,,,,,,,,,,,,,,,
C06T,Fixed-wing,1T/S,Light,F,F,F,I,I,2,CESSNA,206 (turbine) SOLOY,Turbine 206,,,,,,,,,,,,,,,,,,,,,,,
CO7T,Fixed-wing,1T/S,Light,F,F,F,I,I,2,CESSNA,207 (turbine) SOLOY,Turbine 207,,,,,,,,,,,,,,,,,,,,,,,
CO8T,Fixed-wing,CT/S,Light,F,F,F,I,I,,SOLOY,208 Dual-Pac Caravan SOLOY,208 Pathfinder 21 SOLOY,Dual-Pac Caravan SOLOY,Pathfinder 21,,,,,,,,,,,,,,,,,,,,,
C1,Fixed-wing,2J/L,Medium,D,D,C,F,III,,KAWASAKI,C-1 KAWASAKI,EC-1,,,,,,,,,,,,,,,,,,,,,,,
C101,Fixed-wing,1J/S+,Light,F,F,F,I,III,,ENAER,Aviojet ENAER,C-101 Aviojet ENAER,Halcón ENAER,T-36 Aviojet INDAER PERU,A-36 Halcón INDAER PERU,Aviojet INDAER PERU,C-101 Aviojet INDAER PERU,Halcón INDAER PERU,T-36 Aviojet,,,,,,,,,,,,,,,,
C10T,Fixed-wing,1T/S,Light,F,F,F,I,I,2,ADVANCED AIRCRAFT,Spirit 750 ADVANCED AIRCRAFT,Turbine P210 CESSNA,P210 (turbine),,,,,,,,,,,,,,,,,,,,,,
C119,Fixed-wing,2P/L,Medium,D,D,C,F,III,5,FAIRCHILD (1),C-119 Flying Boxcar FAIRCHILD (1),F-78 Flying Boxcar FAIRCHILD (1),Flying Boxcar FAIRCHILD (1),R4Q Flying Boxcar,,,,,,,,,,,,,,,,,,,,,
C120,Fixed-wing,1P/S,Light,F,F,F,I,I,1,CESSNA,120,,,,,,,,,,,,,,,,,,,,,,,,
C123,Fixed-wing,2P/L,Medium,D,D,C,F,III,,FAIRCHILD (1),C-123 Provider FAIRCHILD (1),Provider,,,,,,,,,,,,,,,,,,,,,,,
C125,Fixed-wing,3P/L,Medium,E,D,D,G,III,,NORTHROP,C-125 Raider NORTHROP,Raider,,,,,,,,,,,,,,,,,,,,,,,
C130,Fixed-wing,4T/L,Medium,D,D C F III,LOCKHEED,KC-130H Hercules,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C135,Fixed-wing,4J/H,Heavy,C,G,G,D,III,,BOEING,NC-135 BOEING,OC-135 BOEING,WC-135,,,,,,,,,,,,,,,,,,,,,,
C140,Fixed-wing,1P/S,Light,F,F,F,I,I,3,CESSNA,140,,,,,,,,,,,,,,,,,,,,,,,,
C141,Fixed-wing,4J/H,Heavy,C,G,G,D,III,,LOCKHEED,C-141 Starlifter LOCKHEED,L-300 Starlifter LOCKHEED,Starlifter,,,,,,,,,,,,,,,,,,,,,,
C14T,Fixed-wing,2T/S,Light,F,F,F,I,II,5,AJI,Turbo Star 414 CESSNA,414 (turbine) SCENIC,Turbo Star 414,,,,,,,,,,,,,,,,,,,,,,
C15,Fixed-wing,4J/L,Medium,D,D,C,F,III,,MCDONNELL DOUGLAS,YC-15,,,,,,,,,,,,,,,,,,,,,,,,
C150,Fixed-wing,1P/S,Light,F,F,F,I,I,1,AVIONES COLOMBIA,150 CESSNA,150 CESSNA,150 Commuter CESSNA,A150 Aerobat CESSNA,Aerobat (A150) CESSNA,Commuter FMA,A-150 FMA,A-A150 Aerobat FMA,Aerobat REIMS,Aerobat (FA150/FRA150) REIMS,Commuter REIMS,F150 REIMS,F150 Commuter REIMS,FA150 Aerobat REIMS,FRA150 Aerobat,,,,,,,,,,
C152,Fixed-wing,1P/S,Light,F,F,F,I,I,1,AVIONES COLOMBIA,152 CESSNA,152 CESSNA,A152 Aerobat CESSNA,Aerobat (A152) REIMS,Aerobat (FA152) REIMS,F152 REIMS,FA152 Aerobat,,,,,,,,,,,,,,,,,,
C160,Fixed-wing,2T/L,Medium,D,D,C,F,III,,TRANSALL,C-160,,,,,,,,,,,,,,,,,,,,,,,,
C162,Fixed-wing,1P/S,Light,F,F,F,I,I,,CESSNA,162 Skycatcher CESSNA,Skycatcher SHENYANG 162 Skycatcher SHENYANG Skycatcher,,,,,,,,,,,,,,,,,,,,,,,
C17,Fixed-wing,4J/H,Heavy,C,C,B,C,III,,BOEING,C-17 Globemaster 3 BOEING,CC-177 Globemaster 3 BOEING,Globemaster 3 MCDONNELL DOUGLAS,C-17 Globemaster 3 MCDONNELL DOUGLAS,Globemaster 3,,,,,,,,,,,,,,,,,,,,
C170,Fixed-wing,1P/S,Light,F,F,F,I,I,4,CESSNA,170,,,,,,,,,,,,,,,,,,,,,,,,
C172,Fixed-wing,1P/S,Light,F,F,F,I,I,1,CESSNA,Skyhawk CESSNA,Skyhawk Powermatic CESSNA,T-41 Mescalero FMA,P-172 REIMS,F172 REIMS,F172 Skyhawk REIMS,FP172 REIMS,FR172 Hawk XP REIMS,FR172 Reims Rocket REIMS,Hawk XP REIMS,Reims Rocket REIMS,Skyhawk,,,,,,,,,,,,,
C175,Fixed-wing,1P/S,Light,F,F,F,I,I,2,CESSNA,175 CESSNA,175 Skylark CESSNA,Skylark,,,,,,,,,,,,,,,,,,,,,,
C177,Fixed-wing,1P/S,Light,F,F,F,I,I,2,CESSNA,177 CESSNA,177 Cardinal CESSNA,Cardinal,,,,,,,,,,,,,,,,,,,,,,
C180,Fixed-wing,1P/S,Light,F,F,F,I,I,2,CESSNA,180 CESSNA,180 Skywagon 180 CESSNA,Skywagon 180 CESSNA,U-17C,,,,,,,,,,,,,,,,,,,,,
C182,Fixed-wing,1P/S,Light,F,F,F,I,I,2,PETERSON,230 PETERSON,260 PETERSON,460 PETERSON,Katmai REIMS,F182 Skylane REIMS,Skylane WREN,460,,,,,,,,,,,,,,,,,,
C185,Fixed-wing,1P/S,Light,F,F,F,I,I,2,CESSNA,AgCarryall CESSNA,Skywagon CESSNA,Skywagon 185 CESSNA,U-17A CESSNA,U-17B ST. JUST,Super Cyclone,,,,,,,,,,,,,,,,,,,
C188,Fixed-wing,1P/S,Light,F,F,F,I,I,1,AVIONES COLOMBIA,188 AVIONES COLOMBIA,AC-05 AgWagon AVIONES COLOMBIA,AgTrainer AVIONES COLOMBIA,Pijao CESSNA,188 AgPickup CESSNA,188 AgWagon CESSNA,A188 AgTruck CESSNA,A188 AgWagon CESSNA,AgHusky CESSNA,AgPickup CESSNA,AgTruck CESSNA,AgWagon CESSNA,T188 AgHusky FMA,A-A188 AgTruck FMA,AgTruck,,,,,,,,,,
C190,Fixed-wing,1P/S,Light,F,F,F,I,I,2,CESSNA,190,,,,,,,,,,,,,,,,,,,,,,,,
C195,Fixed-wing,1P/S,Light,F,F,F,I,I,2,CESSNA,195 CESSNA,LC-126,,,,,,,,,,,,,,,,,,,,,,,
C2,Fixed-wing,2T/L,Medium,E,D,D,G,III,,GRUMMAN,C-2 Greyhound GRUMMAN,Greyhound,,,,,,,,,,,,,,,,,,,,,,,
C205,Fixed-wing,1P/S,Light,F,F,F,I,I,3,CESSNA,205,,,,,,,,,,,,,,,,,,,,,,,,
C206,Fixed-wing,1P/S,Light,F,F,F,I,I,2,CESSNA,Stationair 6 CESSNA,Super Skylane CESSNA,Super Skywagon CESSNA,U206 Skywagon 206 CESSNA,U206 Stationair CESSNA,U206 Stationair 6 CESSNA,U206 Super Skywagon,,,,,,,,,,,,,,,,,,
C207,Fixed-wing,1P/S,Light,F,F,F,I,I,2,CESSNA,T207 Turbo Skywagon 207 CESSNA,T207 Turbo Stationair 7 CESSNA,T207 Turbo Stationair 8 CESSNA,Turbo Skywagon 207 CESSNA,Turbo Stationair 7 CESSNA,Turbo Stationair 8 REIMS,F207,,,,,,,,,,,,,,,,,,
C208,Fixed-wing,1T/S,Light,F,F,F,I,I,3,CESSNA,208 Caravan 1 CESSNA,208 Caravan 675 CESSNA,208 Cargomaster CESSNA,208 Grand Caravan CESSNA,208 Super Cargomaster CESSNA,AC-208 Combat Caravan CESSNA,C-98 CESSNA,Caravan 1 CESSNA,Caravan 675 CESSNA,Cargomaster CESSNA,Combat Caravan CESSNA,Grand Caravan CESSNA,Super Cargomaster CESSNA,U-27,,,,,,,,,,,
C210,Fixed-wing,1P/S,Light,F,F,F,I,I,2,AVIONES COLOMBIA,210 CESSNA,210 CESSNA,210 Centurion CESSNA,Centurion,,,,,,,,,,,,,,,,,,,,,
C212,Fixed-wing,2T/S+,Medium,F,E,E,H,III,5,DIRGANTARA,Aviocar DIRGANTARA,NC-212 Aviocar NURTANIO,Aviocar NURTANIO,NC-212 Aviocar NUSANTARA,Aviocar NUSANTARA,NC-212 Aviocar,,,,,,,,,,,,,,,,,,,
C21T,Fixed-wing,2T/S,Light,F,F,F,I,II,5,ADVANCED AIRCRAFT,Regent 1500 CESSNA,421 (turbine) RILEY,Turbine Eagle 421 RILEY,Turbine Rocket 421,,,,,,,,,,,,,,,,,,,,,
C22J,Fixed-wing,2J/S,Light,F,F,F,I,III,,CAPRONI VIZZOLA,C-22J Ventura CAPRONI VIZZOLA,Ventura,,,,,,,,,,,,,,,,,,,,,,,
C240,Fixed-wing,1P/S,Light,F,F,F,I,I,,CESSNA,Corvalis TTx CESSNA,T240 Corvalis TTx CESSNA,T240 TTx CESSNA,TTx,,,,,,,,,,,,,,,,,,,,,
C25A,Fixed-wing,2J/S,Light,F,F,F,I,III,7,CESSNA,525A Citation CJ2 CESSNA,Citation CJ2,,,,,,,,,,,,,,,,,,,,,,,
C25B,Fixed-wing,2J/S+,Light,F,F,F,I,III,7,CESSNA,525B Citation CJ3 CESSNA,Citation CJ3,,,,,,,,,,,,,,,,,,,,,,,
C25C,Fixed-wing,2J/S+,Medium,F,F,F,H,III,7,CESSNA,525C Citation CJ4 CESSNA,Citation CJ4,,,,,,,,,,,,,,,,,,,,,,,
C25M,Fixed-wing,2J/S,Light,F,F,F,I,III,,CESSNA,525 Citation M2 CESSNA,Citation M2,,,,,,,,,,,,,,,,,,,,,,,
C270,Fixed-wing,1P/S,Light,F,F,F,I,I,,CAUDRON,C-270 Luciole CAUDRON,C-272 Luciole CAUDRON,C-275 Luciole CAUDRON,Luciole,,,,,,,,,,,,,,,,,,,,,
C27J,Fixed-wing,2T/L,Medium,D,D,C,F,III,,ALENIA,C-27J Spartan ALENIA,HC-27J Spartan ALENIA,Spartan (C-27J) ALENIA AERMACCHI,C-27J Spartan ALENIA AERMACCHI,HC-27J Spartan ALENIA AERMACCHI,MC-27J Praetorian ALENIA AERMACCHI,Praetorian ALENIA AERMACCHI,Spartan,,,,,,,,,,,,,,,,,
C295,Fixed-wing,2T/L,Medium,E,D,D,G,III,,AIRBUS,Amazonas AIRBUS,C-295 AIRBUS,C-295 Persuader AIRBUS,Persuader (C-295) AIRBUS,SC-105 Amazonas CASA,Amazonas CASA,C-105 Amazonas CASA,C-295 CASA,C-295 Persuader CASA,Persuader (C-295) CASA,SC-105 Amazonas,,,,,,,,,,,,,,
C303,Fixed-wing,2P/S,Light,F,F,F,I,II,2,AVIONES COLOMBIA,T303 CESSNA,Crusader CESSNA,T303 Crusader,,,,,,,,,,,,,,,,,,,,,,
C309,Fixed-wing,1P/S,Light,F,F,F,I,I,,CEA,CEA-309 Mehari CEA,Mehari,,,,,,,,,,,,,,,,,,,,,,,
C30J,Fixed-wing,4T/L,Medium,D,D,C,F,III,,LOCKHEED MARTIN,C-130J Hercules LOCKHEED MARTIN,CC-130J Hercules LOCKHEED MARTIN,EC-130J Hercules LOCKHEED MARTIN,HC-130J Hercules LOCKHEED MARTIN,Hercules (AE-2100 engines) LOCKHEED MARTIN,KC-130J Hercules LOCKHEED MARTIN,MC-130J Hercules LOCKHEED MARTIN,WC-130J Hercules,,,,,,,,,,,,,,,,,
C310,Fixed-wing,2P/S,Light,F,F,F,I,II,4,AVIONES COLOMBIA,310 CESSNA,310 CESSNA,L-27 CESSNA,T310 CESSNA,U-3 COLEMILL,Bearcat COLEMILL,Executive 600 RILEY,65 RILEY,Rocket RILEY,Super 310 RILEY,Turbo-Rocket RILEY,Turbostream,,,,,,,,,,,,,
C311,Fixed-wing,1P/S,Light,F,F,F,I,I,,CEA,Anequim CEA,CEA-311 Anequim,,,,,,,,,,,,,,,,,,,,,,,
C320,Fixed-wing,2P/S,Light,F,F,F,I,II,5,CESSNA,320 Executive Skyknight CESSNA,320 Skyknight CESSNA,Executive Skyknight CESSNA,Skyknight COLEMILL,Century 600,,,,,,,,,,,,,,,,,,,,
C335,Fixed-wing,2P/S,Light,F,F,F,I,II,4,CESSNA,335,,,,,,,,,,,,,,,,,,,,,,,,
C336,Fixed-wing,2P/S,Light,F,F,F,I,II,3,CESSNA,336 Skymaster CESSNA,Skymaster,,,,,,,,,,,,,,,,,,,,,,,
C337,Fixed-wing,2P/S,Light,F,F,F,I,II,3,CESSNA,T337F Turbo Super Skymaster CESSNA,T337H Turbo Super Skymaster CESSNA,Turbo Super Skymaster REIMS,F337 Super Skymaster REIMS,FT337E Turbo Super Skymaster REIMS,FT337F Turbo Super Skymaster REIMS,FTB337 Milirole REIMS,Milirole REIMS,Super Skymaster REIMS,Turbo Super Skymaster SUKHOI,O2-337 Sentry SUKHOI,Sentry,,,,,,,,,,,,,
C340,Fixed-wing,2P/S,Light,F,F,F,I,II,4,AVIONES COLOMBIA,340 CESSNA,340 RILEY,Rocket 340 RILEY,Super 340,,,,,,,,,,,,,,,,,,,,,
C365,Fixed-wing,1T/S,Light,F,F,F,I,I,,EKW,C-3605,,,,,,,,,,,,,,,,,,,,,,,,
C402,Fixed-wing,2P/S,Light,F,F,F,I,II,3,AVIONES COLOMBIA,402 CESSNA,401 CESSNA,402 CESSNA,402 Businessliner CESSNA,402 Utililiner CESSNA,Businessliner CESSNA,Utililiner,,,,,,,,,,,,,,,,,,
C404,Fixed-wing,2P/S,Light,F,F,F,I,II,5,CESSNA,404 Titan CESSNA,Titan,,,,,,,,,,,,,,,,,,,,,,,
C408,Fixed-wing,2T/S,Light,F,F,F,I,II,,CESSNA,408 SkyCourier CESSNA,SkyCourier,,,,,,,,,,,,,,,,,,,,,,,
C411,Fixed-wing,2P/S,Light,F,F,F,I,II,4,CESSNA,411,,,,,,,,,,,,,,,,,,,,,,,,
C414,Fixed-wing,2P/S,Light,F,F,F,I,II,6,CESSNA,414 Chancellor CESSNA,Chancellor RILEY,Rocket Power 414,,,,,,,,,,,,,,,,,,,,,,
C42,Fixed-wing,1P/S,Light,F,F,F,I,I,,IKARUS,Bison IKARUS,C-42 IKARUS,C-42 Bison,,,,,,,,,,,,,,,,,,,,,,
C421,Fixed-wing,2P/S,Light,F,F,F,I,II,6,CESSNA,421 Golden Eagle CESSNA,Executive Commuter CESSNA,Golden Eagle,,,,,,,,,,,,,,,,,,,,,,
C425,Fixed-wing,2T/S,Light,F,F,F,I,II,5,CESSNA,425 Conquest 1 CESSNA,425 Corsair CESSNA,Conquest 1 CESSNA,Corsair,,,,,,,,,,,,,,,,,,,,,
C441,Fixed-wing,2T/S,Light,F,F,F,I,II,6,CESSNA,441 Conquest CESSNA,441 Conquest 2 CESSNA,Conquest CESSNA,Conquest 2,,,,,,,,,,,,,,,,,,,,,
C46,Fixed-wing,2P/L,Medium,D,D,C,F,III,,CURTISS,C-46 Commando CURTISS,Commando CURTISS,CW-20 Commando,,,,,,,,,,,,,,,,,,,,,,
C5,Fixed-wing,4J/H,Heavy,B,B,A,B,III,,LOCKHEED,C-5 Galaxy LOCKHEED,C-5A/B Galaxy LOCKHEED,Galaxy LOCKHEED,L-500 Galaxy,,,,,,,,,,,,,,,,,,,,,
C500,Fixed-wing,2J/S,Light,F,F,F,I,III,6,CESSNA,500 Citation CESSNA,500 Citation 1 CESSNA,Citation CESSNA,Citation 1,,,,,,,,,,,,,,,,,,,,,
C501,Fixed-wing,2J/S,Light,F,F,F,I,III,6,CESSNA,501 Citation 1SP CESSNA,Citation 1SP,,,,,,,,,,,,,,,,,,,,,,,
C510,Fixed-wing,2J/S,Light,F,F,F,I,III,5,CESSNA,510 Citation Mustang CESSNA,Citation Mustang,,,,,,,,,,,,,,,,,,,,,,,
C525,Fixed-wing,2J/S,Light,F,F,F,I,III,7,CESSNA,525 Citation CJ1 CESSNA,525 CitationJet CESSNA,Citation CJ1 CESSNA,CitationJet (525),,,,,,,,,,,,,,,,,,,,,
C526,Fixed-wing,2J/S,Light,F,F,F,I,III,,CESSNA,526 CitationJet CESSNA,CitationJet (526),,,,,,,,,,,,,,,,,,,,,,,
C550,Fixed-wing,2J/S+,Light,F,F,F,I,III,7,CESSNA,550 Citation 2 CESSNA,Citation 2 CESSNA,Citation S2 CESSNA,S550 Citation S2,,,,,,,,,,,,,,,,,,,,,
C551,Fixed-wing,2J/S,Light,F,F,F,I,III,5,CESSNA,551 Citation 2SP CESSNA,Citation 2SP,,,,,,,,,,,,,,,,,,,,,,,
C55B,Fixed-wing,2J/S+,Light,F,F,F,I,III,,CESSNA,550B Citation Bravo CESSNA,Citation Bravo,,,,,,,,,,,,,,,,,,,,,,,
C560,Fixed-wing,2J/S+,Medium,F,E,E,H,III,8,CESSNA,560 Citation 5 CESSNA,560 Citation Encore CESSNA,560 Citation Ultra CESSNA,Citation 5 CESSNA,Citation Encore CESSNA,Citation Ultra CESSNA,OT-47 Citation Ultra CESSNA,UC-35 Citation Encore CESSNA,UC-35 Citation Ultra,,,,,,,,,,,,,,,,
C56X,Fixed-wing,2J/S+,Medium,F,E,E,H,III,7,CESSNA,560XL Citation Excel CESSNA,560XL Citation XLS CESSNA,Citation Excel CESSNA,Citation XLS,,,,,,,,,,,,,,,,,,,,,
C5M,Fixed-wing,4J/H,Heavy,B,B,A,B,III,,LOCKHEED,C-5M Super Galaxy LOCKHEED,Super Galaxy,,,,,,,,,,,,,,,,,,,,,,,
C650,Fixed-wing,2J/S+,Medium,F,E,E,H,III,8,CESSNA,650 Citation 3 CESSNA,650 Citation 6 CESSNA,650 Citation 7 CESSNA,Citation 3 CESSNA,Citation 6 CESSNA,Citation 7,,,,,,,,,,,,,,,,,,,
C680,Fixed-wing,2J/S+,Medium,F,E,E,H,III,6,CESSNA,680 Citation Sovereign CESSNA,Citation Sovereign,,,,,,,,,,,,,,,,,,,,,,,
C68A,Fixed-wing,2J/S+,Medium,F,E,E,H,III,,CESSNA,680A Citation Latitude CESSNA,Citation Latitude,,,,,,,,,,,,,,,,,,,,,,,
C700,Fixed-wing,2J/S+,Medium,F,E,E,H,III,,CESSNA,700 Citation Longitude CESSNA,Citation Longitude,,,,,,,,,,,,,,,,,,,,,,,
C72R,Fixed-wing,1P/S,Light,F,F,F,I,I,1,AVIONES COLOMBIA,172RG CESSNA,172RG Cutlass RG CESSNA,Cutlass RG,,,,,,,,,,,,,,,,,,,,,,
C750,Fixed-wing,2J/S+,Medium,F,E,E,H,III,9,CESSNA,750 Citation 10 CESSNA,Citation 10,,,,,,,,,,,,,,,,,,,,,,,
C77R,Fixed-wing,1P/S,Light,F,F,F,I,I,2,AVIONES COLOMBIA,177RG CESSNA,177RG Cardinal RG CESSNA,Cardinal RG REIMS,Cardinal RG REIMS,F177RG Cardinal RG,,,,,,,,,,,,,,,,,,,,
C82,Fixed-wing,2P/L,Medium,D,D,C,F,III,,FAIRCHILD (1),C-82 Packet FAIRCHILD (1),F-78 Packet FAIRCHILD (1),Packet,,,,,,,,,,,,,,,,,,,,,,
C82R,Fixed-wing,1P/S,Light,F,F,F,I,I,2,AVIONES COLOMBIA,R182 CESSNA,R182 Skylane RG CESSNA,Skylane RG REIMS,FR182 Skylane RG REIMS,Skylane RG,,,,,,,,,,,,,,,,,,,,
C82S,Fixed-wing,1P/S,Light,F,F,F,I,I,,CESSNA,T182 Turbo Skylane CESSNA,Turbo Skylane,,,,,,,,,,,,,,,,,,,,,,,
C82T,Fixed-wing,1P/S,Light,F,F,F,I,I,,CESSNA,TR182 Turbo Skylane RG CESSNA,Turbo Skylane RG,,,,,,,,,,,,,,,,,,,,,,,
C919,Fixed-wing,2J/L,Medium,D,D,C,F,III,,COMAC,C-919,,,,,,,,,,,,,,,,,,,,,,,,
C97,Fixed-wing,4P/L,Medium,D,D,C,F,III,,BOEING,C-97 Stratofreighter BOEING,Stratofreighter,,,,,,,,,,,,,,,,,,,,,,,
CA12,Fixed-wing,1T/S,Light,F,F,F,I,I,,COMP AIR,CA-12 Comp Air 12 COMP AIR,Comp Air 12,,,,,,,,,,,,,,,,,,,,,,,
CA19,Fixed-wing,1P/S,Light,F,F,F,I,I,,COMMONWEALTH (1),Boomerang COMMONWEALTH (1),CA-13 Boomerang COMMONWEALTH (1),CA-19 Boomerang,,,,,,,,,,,,,,,,,,,,,,
CA1P,Fixed-wing,1P/S,Light,F,F,F,I,I,,AEROCOMP,CA-10 Comp Air 10 AEROCOMP,Comp Air 10,,,,,,,,,,,,,,,,,,,,,,,
CAIT,Fixed-wing,1T/S,Light,F,F,F,I,I,,AEROCOMP,CA-10T Comp Air 10T AEROCOMP,CA-10XLT Comp Air 10XLT AEROCOMP,Comp Air 10T COMP AIR,CA-10XLT Comp Air 10XLT COMP AIR,Comp Air 10XLT,,,,,,,,,,,,,,,,,,,,
CA25,Fixed-wing,1P/S,Light,F,F,F,I,I,,COMMONWEALTH (1),CA-25 Winjeel COMMONWEALTH (1),Winjeel,,,,,,,,,,,,,,,,,,,,,,,
CA3,Fixed-wing,1P/S,Light,F,F,F,I,I,,AEROCOMP,CA-3 Comp Air 3 AEROCOMP,Comp Air 3 COMP AIR,CA-3 Comp Air 3 COMP AIR,Comp Air 3,,,,,,,,,,,,,,,,,,,,,
CA4,Fixed-wing,1P/S,Light,F,F,F,I,I,,AEROCOMP,CA-4 Comp Air 4 AEROCOMP,CA-4 Comp Monster AEROCOMP,Comp Air 4 AEROCOMP,Comp Monster COMP AIR,CA-4 Comp Air 4 COMP AIR,CA-4 Comp Monster COMP AIR,Comp Air 4 COMP AIR,Comp Monster,,,,,,,,,,,,,,,,,
CA41,Fixed-wing,1P/S,Light,F,F,F,I,I,,CORVUS,CA-41 Racer CORVUS,Racer,,,,,,,,,,,,,,,,,,,,,,,
CA6,Fixed-wing,1P/S,Light,F,F,F,I,I,,AEROCOMP,CA-6 Comp Air 6 AEROCOMP,Comp Air 6 COMP AIR,CA-6 Comp Air 6 COMP AIR,Comp Air 6,,,,,,,,,,,,,,,,,,,,,
CA61,Fixed-wing,1P/S,Light,F,F,F,I,I,,CVJETKOVIC,CA-61 Mini Ace CVJETKOVIC,Mini Ace,,,,,,,,,,,,,,,,,,,,,,,
CA65,Fixed-wing,1P/S,Light,F,F,F,I,I,,CVJETKOVIC,CA-65 Skyfly CVJETKOVIC,Skyfly,,,,,,,,,,,,,,,,,,,,,,,
